age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,was_previously_contacted,age_band,has_any_loan,call_intensity,pdays_bucket,month_index,month_sin,month_cos,balance_per_age
26,unknown,single,secondary,no,3247,0,0,telephone,6,feb,341,3,-1,0,unknown,no,0,25-34,0,3.0,never,2,0.8660254037844386,0.5000000000000001,124.88461538461539
39,admin.,single,secondary,no,14,1,1,unknown,13,may,19,9,-1,0,unknown,no,0,35-49,1,9.0,never,5,0.49999999999999994,-0.8660254037844387,0.358974358974359
30,technician,married,secondary,no,0,1,0,cellular,14,may,47,3,-1,0,unknown,no,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
28,management,single,tertiary,no,637,1,0,cellular,4,feb,324,1,-1,0,unknown,no,0,25-34,1,1.0,never,2,0.8660254037844386,0.5000000000000001,22.75
48,technician,married,secondary,no,10655,0,0,telephone,31,jul,5,3,-1,0,unknown,no,0,35-49,0,3.0,never,7,-0.5000000000000001,-0.8660254037844386,221.97916666666666
56,management,married,tertiary,no,94,0,0,cellular,23,jul,530,3,-1,0,unknown,no,0,50-64,0,3.0,never,7,-0.5000000000000001,-0.8660254037844386,1.6785714285714286
45,management,single,tertiary,no,997,0,1,cellular,19,nov,152,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,22.155555555555555
38,self-employed,married,tertiary,no,2084,1,0,cellular,16,apr,71,2,330,2,failure,no,1,35-49,1,0.6666666666666666,>90d,4,0.8660254037844387,-0.49999999999999983,54.8421052631579
28,entrepreneur,single,secondary,no,1734,1,0,unknown,3,jun,161,3,-1,0,unknown,no,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,61.92857142857143
51,entrepreneur,married,primary,no,805,1,0,cellular,8,aug,132,4,-1,0,unknown,no,0,50-64,1,4.0,never,8,-0.8660254037844384,-0.5000000000000004,15.784313725490197
32,technician,single,unknown,no,317,1,0,unknown,21,may,394,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,9.90625
31,blue-collar,married,secondary,no,369,1,1,unknown,14,may,89,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,11.903225806451612
34,technician,married,tertiary,no,100,0,0,cellular,20,aug,196,2,-1,0,unknown,no,0,25-34,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,2.9411764705882355
46,blue-collar,married,primary,no,-44,0,1,telephone,22,aug,16,13,-1,0,unknown,no,0,35-49,1,13.0,never,8,-0.8660254037844384,-0.5000000000000004,-0.9565217391304348
36,technician,divorced,secondary,no,3296,1,0,cellular,17,nov,130,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,91.55555555555556
39,blue-collar,married,primary,no,-50,1,0,cellular,15,may,100,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,-1.2820512820512822
42,technician,single,tertiary,no,-411,1,0,cellular,24,jul,212,3,-1,0,unknown,no,0,35-49,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,-9.785714285714286
32,student,single,tertiary,no,922,0,0,cellular,18,oct,338,2,-1,0,unknown,no,0,25-34,0,2.0,never,10,-0.8660254037844386,0.5000000000000001,28.8125
35,management,married,unknown,no,1128,1,0,unknown,4,jun,457,1,-1,0,unknown,no,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,32.22857142857143
50,blue-collar,married,tertiary,no,5423,1,0,cellular,21,nov,75,3,-1,0,unknown,no,0,35-49,1,3.0,never,11,-0.5000000000000004,0.8660254037844384,108.46
55,housemaid,married,primary,no,1537,0,0,unknown,19,jun,359,1,-1,0,unknown,no,0,50-64,0,1.0,never,6,1.2246467991473532e-16,-1.0,27.945454545454545
51,entrepreneur,married,secondary,no,0,0,0,unknown,30,may,510,3,-1,0,unknown,no,0,50-64,0,3.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
43,services,married,tertiary,no,519,1,0,cellular,18,may,715,6,-1,0,unknown,no,0,35-49,1,6.0,never,5,0.49999999999999994,-0.8660254037844387,12.069767441860465
46,admin.,married,secondary,no,186,1,0,cellular,11,may,643,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,4.043478260869565
31,management,married,tertiary,no,83,0,0,cellular,29,jan,300,1,-1,0,unknown,no,0,25-34,0,1.0,never,1,0.49999999999999994,0.8660254037844387,2.6774193548387095
38,management,married,primary,no,1365,1,0,unknown,5,jun,224,1,-1,0,unknown,no,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,35.921052631578945
40,retired,single,secondary,no,1734,1,0,unknown,3,jun,123,4,-1,0,unknown,no,0,35-49,1,4.0,never,6,1.2246467991473532e-16,-1.0,43.35
53,management,married,secondary,no,51,1,0,cellular,17,apr,109,1,-1,0,unknown,no,0,50-64,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.9622641509433962
41,unknown,single,tertiary,no,1567,0,0,cellular,1,jul,291,2,-1,0,unknown,no,0,35-49,0,2.0,never,7,-0.5000000000000001,-0.8660254037844386,38.21951219512195
46,blue-collar,single,primary,no,96,1,0,cellular,19,nov,217,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,2.0869565217391304
48,blue-collar,single,secondary,no,8982,1,0,unknown,14,may,628,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,187.125
31,blue-collar,divorced,secondary,no,-209,1,0,cellular,8,may,154,3,367,2,failure,no,1,25-34,1,1.0,>90d,5,0.49999999999999994,-0.8660254037844387,-6.741935483870968
29,management,married,tertiary,no,-6,1,0,unknown,9,may,324,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,-0.20689655172413793
37,management,married,tertiary,no,355,0,0,cellular,4,aug,340,1,-1,0,unknown,no,0,35-49,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,9.594594594594595
37,self-employed,married,primary,no,0,0,0,unknown,7,may,112,4,-1,0,unknown,no,0,35-49,0,4.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
56,self-employed,married,unknown,no,0,0,0,cellular,19,aug,130,1,-1,0,unknown,no,0,50-64,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,0.0
60,blue-collar,divorced,secondary,no,1310,0,0,unknown,7,may,152,2,-1,0,unknown,no,0,50-64,0,2.0,never,5,0.49999999999999994,-0.8660254037844387,21.833333333333332
46,services,married,tertiary,no,2520,1,0,cellular,19,nov,144,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,54.78260869565217
31,services,single,secondary,no,1629,1,0,unknown,19,may,344,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,52.54838709677419
51,technician,married,unknown,no,573,1,1,unknown,14,may,231,1,-1,0,unknown,no,0,50-64,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,11.235294117647058
38,technician,single,secondary,no,1655,0,0,cellular,29,jul,392,2,-1,0,unknown,no,0,35-49,0,2.0,never,7,-0.5000000000000001,-0.8660254037844386,43.55263157894737
39,services,single,secondary,no,26,1,0,cellular,14,may,166,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,0.6666666666666666
30,management,single,secondary,no,186,1,0,cellular,20,nov,235,3,-1,0,unknown,no,0,25-34,1,3.0,never,11,-0.5000000000000004,0.8660254037844384,6.2
35,technician,married,secondary,no,13658,1,0,telephone,9,dec,220,2,-1,0,unknown,no,0,25-34,1,2.0,never,12,-2.4492935982947064e-16,1.0,390.22857142857146
31,technician,single,tertiary,no,23,0,0,cellular,25,aug,121,3,-1,0,unknown,no,0,25-34,0,3.0,never,8,-0.8660254037844384,-0.5000000000000004,0.7419354838709677
27,blue-collar,single,secondary,no,87,0,0,telephone,10,jul,245,1,-1,0,unknown,no,0,25-34,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,3.2222222222222223
42,technician,single,secondary,no,49,0,0,cellular,9,feb,7,10,-1,0,unknown,no,0,35-49,0,10.0,never,2,0.8660254037844386,0.5000000000000001,1.1666666666666667
67,retired,married,tertiary,no,3810,0,0,cellular,21,oct,1206,1,-1,0,unknown,no,0,65+,0,1.0,never,10,-0.8660254037844386,0.5000000000000001,56.865671641791046
32,admin.,married,secondary,no,56,1,0,cellular,2,feb,275,1,258,1,other,no,1,25-34,1,0.5,>90d,2,0.8660254037844386,0.5000000000000001,1.75
49,entrepreneur,married,tertiary,no,384,0,0,unknown,11,jun,64,1,-1,0,unknown,no,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,7.836734693877551
56,blue-collar,divorced,primary,no,8,1,0,unknown,5,may,157,2,-1,0,unknown,no,0,50-64,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,0.14285714285714285
34,technician,single,tertiary,no,2671,0,0,cellular,19,aug,119,9,-1,0,unknown,no,0,25-34,0,9.0,never,8,-0.8660254037844384,-0.5000000000000004,78.55882352941177
50,admin.,divorced,secondary,no,3240,0,0,cellular,21,nov,144,2,-1,0,unknown,no,0,35-49,0,2.0,never,11,-0.5000000000000004,0.8660254037844384,64.8
27,self-employed,single,tertiary,no,147,0,0,cellular,22,jun,111,5,-1,0,unknown,no,0,25-34,0,5.0,never,6,1.2246467991473532e-16,-1.0,5.444444444444445
56,retired,married,primary,no,63,0,0,cellular,19,aug,122,2,-1,0,unknown,no,0,50-64,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,1.125
44,technician,married,secondary,no,7863,0,0,cellular,26,aug,59,6,-1,0,unknown,no,0,35-49,0,6.0,never,8,-0.8660254037844384,-0.5000000000000004,178.70454545454547
45,admin.,single,secondary,no,946,1,0,cellular,21,nov,56,2,175,4,failure,no,1,35-49,1,0.4,>90d,11,-0.5000000000000004,0.8660254037844384,21.022222222222222
45,management,married,secondary,yes,237,1,0,cellular,21,nov,526,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,5.266666666666667
37,student,divorced,tertiary,no,0,0,0,telephone,30,jul,100,6,-1,0,unknown,no,0,35-49,0,6.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
26,blue-collar,married,secondary,no,245,1,0,unknown,28,may,146,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,9.423076923076923
32,services,married,secondary,no,315,0,0,cellular,4,aug,149,1,-1,0,unknown,no,0,25-34,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,9.84375
25,student,single,secondary,no,1139,1,0,unknown,15,may,22,3,-1,0,unknown,no,0,<25,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,45.56
48,management,married,secondary,no,0,1,0,telephone,23,jul,90,2,-1,0,unknown,no,0,35-49,1,2.0,never,7,-0.5000000000000001,-0.8660254037844386,0.0
29,services,married,primary,no,-102,0,0,unknown,4,jul,134,1,-1,0,unknown,no,0,25-34,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,-3.5172413793103448
46,management,married,tertiary,no,3984,0,0,cellular,13,aug,77,2,-1,0,unknown,no,0,35-49,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,86.6086956521739
34,blue-collar,married,secondary,no,1988,1,0,telephone,29,jan,53,1,266,2,failure,no,1,25-34,1,0.3333333333333333,>90d,1,0.49999999999999994,0.8660254037844387,58.470588235294116
46,management,married,tertiary,no,125,1,0,telephone,12,may,81,5,-1,0,unknown,no,0,35-49,1,5.0,never,5,0.49999999999999994,-0.8660254037844387,2.717391304347826
31,blue-collar,married,secondary,no,505,1,0,cellular,17,apr,218,4,329,2,other,no,1,25-34,1,1.3333333333333333,>90d,4,0.8660254037844387,-0.49999999999999983,16.29032258064516
39,technician,married,secondary,no,834,1,1,cellular,20,apr,390,1,-1,0,unknown,no,0,35-49,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,21.384615384615383
29,admin.,married,secondary,no,494,1,0,unknown,26,may,341,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,17.03448275862069
38,blue-collar,single,primary,no,947,1,0,cellular,12,may,361,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,24.92105263157895
40,unemployed,divorced,secondary,no,262,1,0,unknown,14,may,163,5,-1,0,unknown,no,0,35-49,1,5.0,never,5,0.49999999999999994,-0.8660254037844387,6.55
39,management,married,tertiary,no,141,1,0,cellular,13,may,788,2,331,6,other,no,1,35-49,1,0.2857142857142857,>90d,5,0.49999999999999994,-0.8660254037844387,3.6153846153846154
49,technician,divorced,secondary,no,-236,1,0,unknown,26,may,204,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,-4.816326530612245
34,management,single,tertiary,no,2555,1,0,cellular,26,may,129,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,75.1470588235294
30,technician,single,secondary,no,298,1,0,unknown,16,may,164,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,9.933333333333334
57,entrepreneur,married,secondary,no,1179,0,0,cellular,19,aug,189,2,-1,0,unknown,no,0,50-64,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,20.68421052631579
34,services,married,primary,no,31,0,1,cellular,9,jul,53,3,-1,0,unknown,no,0,25-34,1,3.0,never,7,-0.5000000000000001,-0.8660254037844386,0.9117647058823529
21,student,single,secondary,no,357,0,0,cellular,2,sep,115,3,-1,0,unknown,no,0,<25,0,3.0,never,9,-1.0,-1.8369701987210297e-16,17.0
35,self-employed,single,tertiary,no,1129,1,0,cellular,21,nov,64,2,184,2,failure,no,1,25-34,1,0.6666666666666666,>90d,11,-0.5000000000000004,0.8660254037844384,32.25714285714286
39,technician,single,tertiary,no,861,0,0,unknown,20,jun,32,5,-1,0,unknown,no,0,35-49,0,5.0,never,6,1.2246467991473532e-16,-1.0,22.076923076923077
42,housemaid,married,primary,yes,16,0,0,unknown,11,jun,79,1,-1,0,unknown,no,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,0.38095238095238093
25,services,single,secondary,no,895,1,0,unknown,3,jun,167,1,-1,0,unknown,no,0,<25,1,1.0,never,6,1.2246467991473532e-16,-1.0,35.8
27,services,single,secondary,no,504,1,0,cellular,18,may,106,5,362,8,other,no,1,25-34,1,0.5555555555555556,>90d,5,0.49999999999999994,-0.8660254037844387,18.666666666666668
33,management,single,secondary,no,2955,1,0,cellular,18,may,178,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,89.54545454545455
51,services,married,secondary,no,122,0,1,cellular,6,aug,499,2,-1,0,unknown,no,0,50-64,1,2.0,never,8,-0.8660254037844384,-0.5000000000000004,2.392156862745098
32,management,married,tertiary,no,2204,0,0,cellular,27,aug,123,4,-1,0,unknown,no,0,25-34,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,68.875
53,blue-collar,married,unknown,no,111,0,0,unknown,20,jun,39,3,-1,0,unknown,no,0,50-64,0,3.0,never,6,1.2246467991473532e-16,-1.0,2.0943396226415096
29,management,single,tertiary,no,1566,1,0,unknown,4,jun,233,1,-1,0,unknown,no,0,25-34,1,1.0,never,6,1.2246467991473532e-16,-1.0,54.0
33,admin.,divorced,secondary,no,661,1,0,cellular,4,may,90,4,167,3,failure,no,1,25-34,1,1.0,>90d,5,0.49999999999999994,-0.8660254037844387,20.03030303030303
33,management,single,tertiary,no,2485,1,0,cellular,2,nov,91,2,-1,0,unknown,no,0,25-34,1,2.0,never,11,-0.5000000000000004,0.8660254037844384,75.3030303030303
32,services,married,secondary,no,3756,1,0,unknown,4,jun,85,3,-1,0,unknown,no,0,25-34,1,3.0,never,6,1.2246467991473532e-16,-1.0,117.375
31,blue-collar,married,secondary,no,43,1,0,unknown,19,may,405,3,-1,0,unknown,no,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,1.3870967741935485
45,management,married,tertiary,no,1529,0,0,cellular,30,jun,160,1,-1,0,unknown,no,0,35-49,0,1.0,never,6,1.2246467991473532e-16,-1.0,33.977777777777774
57,services,married,secondary,no,84,1,0,unknown,15,may,59,1,-1,0,unknown,no,0,50-64,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,1.4736842105263157
47,services,married,secondary,no,311,1,1,cellular,12,may,238,1,301,3,failure,no,1,35-49,1,0.25,>90d,5,0.49999999999999994,-0.8660254037844387,6.617021276595745
52,blue-collar,married,secondary,no,408,0,0,cellular,29,jan,338,2,-1,0,unknown,no,0,50-64,0,2.0,never,1,0.49999999999999994,0.8660254037844387,7.846153846153846
56,housemaid,divorced,secondary,no,1866,0,1,cellular,1,oct,760,1,-1,0,unknown,no,0,50-64,1,1.0,never,10,-0.8660254037844386,0.5000000000000001,33.32142857142857
51,blue-collar,married,primary,no,42,1,0,cellular,12,may,51,2,342,3,failure,no,1,50-64,1,0.5,>90d,5,0.49999999999999994,-0.8660254037844387,0.8235294117647058
40,student,married,secondary,no,260,0,0,cellular,19,nov,52,1,152,6,failure,no,1,35-49,0,0.14285714285714285,>90d,11,-0.5000000000000004,0.8660254037844384,6.5
30,management,married,tertiary,no,2994,1,0,cellular,26,mar,156,1,137,1,other,no,1,25-34,1,0.5,>90d,3,1.0,6.123233995736766e-17,99.8
39,management,married,tertiary,no,0,0,0,unknown,27,may,205,8,-1,0,unknown,no,0,35-49,0,8.0,never,5,0.49999999999999994,-0.8660254037844387,0.0
42,admin.,married,secondary,no,1133,1,0,cellular,4,feb,161,4,212,3,failure,no,1,35-49,1,1.0,>90d,2,0.8660254037844386,0.5000000000000001,26.976190476190474
25,management,single,tertiary,no,2305,0,0,cellular,3,feb,207,1,-1,0,unknown,no,0,<25,0,1.0,never,2,0.8660254037844386,0.5000000000000001,92.2
60,retired,married,secondary,no,143,0,0,telephone,30,jan,345,1,-1,0,unknown,no,0,50-64,0,1.0,never,1,0.49999999999999994,0.8660254037844387,2.3833333333333333
37,management,married,primary,no,4721,0,0,telephone,28,jan,46,1,-1,0,unknown,no,0,35-49,0,1.0,never,1,0.49999999999999994,0.8660254037844387,127.5945945945946
48,blue-collar,married,primary,no,5366,1,0,unknown,21,may,248,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,111.79166666666667
32,management,married,tertiary,no,71,0,0,cellular,2,feb,75,1,-1,0,unknown,no,0,25-34,0,1.0,never,2,0.8660254037844386,0.5000000000000001,2.21875
33,admin.,single,secondary,no,1437,1,0,unknown,21,may,641,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,43.54545454545455
51,housemaid,married,primary,no,1093,0,1,unknown,18,jun,18,1,-1,0,unknown,no,0,50-64,1,1.0,never,6,1.2246467991473532e-16,-1.0,21.431372549019606
43,admin.,married,secondary,no,817,1,1,cellular,21,nov,51,1,-1,0,unknown,no,0,35-49,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,19.0
31,blue-collar,married,primary,no,196,0,0,cellular,7,aug,248,1,-1,0,unknown,no,0,25-34,0,1.0,never,8,-0.8660254037844384,-0.5000000000000004,6.32258064516129
36,housemaid,married,secondary,no,205,1,0,telephone,18,nov,176,4,-1,0,unknown,no,0,35-49,1,4.0,never,11,-0.5000000000000004,0.8660254037844384,5.694444444444445
58,self-employed,married,secondary,no,0,1,0,telephone,3,feb,702,3,264,9,failure,no,1,50-64,1,0.3,>90d,2,0.8660254037844386,0.5000000000000001,0.0
33,blue-collar,married,primary,no,1002,1,0,unknown,30,may,201,4,-1,0,unknown,no,0,25-34,1,4.0,never,5,0.49999999999999994,-0.8660254037844387,30.363636363636363
31,technician,single,secondary,no,2916,0,0,cellular,14,aug,174,2,-1,0,unknown,no,0,25-34,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,94.06451612903226
28,technician,single,tertiary,no,4513,1,0,unknown,27,may,167,3,-1,0,unknown,no,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,161.17857142857142
29,blue-collar,married,primary,no,7,1,0,cellular,12,may,69,3,-1,0,unknown,no,0,25-34,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,0.2413793103448276
34,technician,married,secondary,no,0,0,0,cellular,28,aug,183,10,-1,0,unknown,no,0,25-34,0,10.0,never,8,-0.8660254037844384,-0.5000000000000004,0.0
31,technician,single,secondary,no,253,0,0,cellular,13,jan,262,1,-1,0,unknown,no,0,25-34,0,1.0,never,1,0.49999999999999994,0.8660254037844387,8.161290322580646
31,services,married,secondary,no,28,1,0,unknown,8,may,101,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.9032258064516129
37,admin.,divorced,tertiary,no,-65,0,0,cellular,21,jul,226,1,-1,0,unknown,no,0,35-49,0,1.0,never,7,-0.5000000000000001,-0.8660254037844386,-1.7567567567567568
32,services,divorced,tertiary,no,376,1,0,unknown,20,may,102,2,-1,0,unknown,no,0,25-34,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,11.75
42,management,married,secondary,no,1018,0,0,cellular,29,jul,305,2,-1,0,unknown,no,0,35-49,0,2.0,never,7,-0.5000000000000001,-0.8660254037844386,24.238095238095237
34,technician,married,secondary,no,260,1,0,cellular,17,apr,20,2,238,2,failure,no,1,25-34,1,0.6666666666666666,>90d,4,0.8660254037844387,-0.49999999999999983,7.647058823529412
74,retired,married,primary,no,5539,0,0,cellular,12,jul,390,2,159,3,failure,no,1,65+,0,0.5,>90d,7,-0.5000000000000001,-0.8660254037844386,74.85135135135135
60,services,divorced,secondary,no,758,0,0,cellular,3,feb,282,1,-1,0,unknown,no,0,50-64,0,1.0,never,2,0.8660254037844386,0.5000000000000001,12.633333333333333
32,unemployed,married,secondary,no,262,0,0,cellular,29,jan,203,1,-1,0,unknown,no,0,25-34,0,1.0,never,1,0.49999999999999994,0.8660254037844387,8.1875
47,technician,divorced,secondary,no,236,0,0,cellular,18,aug,263,4,-1,0,unknown,no,0,35-49,0,4.0,never,8,-0.8660254037844384,-0.5000000000000004,5.0212765957446805
45,services,divorced,secondary,no,396,1,1,cellular,1,apr,251,4,329,4,failure,no,1,35-49,1,0.8,>90d,4,0.8660254037844387,-0.49999999999999983,8.8
50,entrepreneur,married,secondary,no,1857,0,1,unknown,19,jun,26,2,-1,0,unknown,no,0,35-49,1,2.0,never,6,1.2246467991473532e-16,-1.0,37.14
39,self-employed,married,secondary,no,4722,1,0,unknown,17,jun,483,1,-1,0,unknown,no,0,35-49,1,1.0,never,6,1.2246467991473532e-16,-1.0,121.07692307692308
60,retired,divorced,secondary,no,935,0,0,cellular,31,jul,8,17,-1,0,unknown,no,0,50-64,0,17.0,never,7,-0.5000000000000001,-0.8660254037844386,15.583333333333334
47,management,married,unknown,no,4567,0,0,telephone,31,jul,921,4,-1,0,unknown,no,0,35-49,0,4.0,never,7,-0.5000000000000001,-0.8660254037844386,97.17021276595744
40,admin.,divorced,secondary,no,220,1,0,cellular,18,may,197,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,5.5
26,blue-collar,single,secondary,no,8,1,0,cellular,13,may,167,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,0.3076923076923077
43,management,single,secondary,no,109,1,0,unknown,27,may,64,3,-1,0,unknown,no,0,35-49,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,2.5348837209302326
30,unemployed,single,secondary,no,0,1,0,cellular,16,apr,137,1,-1,0,unknown,no,0,25-34,1,1.0,never,4,0.8660254037844387,-0.49999999999999983,0.0
34,entrepreneur,married,secondary,no,456,1,1,cellular,28,aug,137,8,-1,0,unknown,no,0,25-34,1,8.0,never,8,-0.8660254037844384,-0.5000000000000004,13.411764705882353
35,technician,married,secondary,no,5553,1,0,cellular,6,apr,371,3,136,7,failure,no,1,25-34,1,0.375,>90d,4,0.8660254037844387,-0.49999999999999983,158.65714285714284
21,student,single,unknown,no,137,1,0,unknown,12,may,198,3,-1,0,unknown,no,0,<25,1,3.0,never,5,0.49999999999999994,-0.8660254037844387,6.523809523809524
52,admin.,married,secondary,no,299,0,0,cellular,19,nov,310,4,-1,0,unknown,no,0,50-64,0,4.0,never,11,-0.5000000000000004,0.8660254037844384,5.75
31,admin.,single,secondary,no,162,1,0,unknown,28,may,247,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,5.225806451612903
42,technician,divorced,secondary,no,1533,0,1,cellular,5,aug,86,1,-1,0,unknown,no,0,35-49,1,1.0,never,8,-0.8660254037844384,-0.5000000000000004,36.5
31,entrepreneur,single,unknown,no,301,1,0,cellular,4,feb,371,1,-1,0,unknown,no,0,25-34,1,1.0,never,2,0.8660254037844386,0.5000000000000001,9.709677419354838
58,management,married,tertiary,no,1697,0,0,unknown,20,jun,55,2,-1,0,unknown,no,0,50-64,0,2.0,never,6,1.2246467991473532e-16,-1.0,29.25862068965517
51,management,married,secondary,no,441,1,0,cellular,7,may,189,2,167,2,other,no,1,50-64,1,0.6666666666666666,>90d,5,0.49999999999999994,-0.8660254037844387,8.647058823529411
38,entrepreneur,married,tertiary,no,898,1,0,unknown,6,may,132,2,-1,0,unknown,no,0,35-49,1,2.0,never,5,0.49999999999999994,-0.8660254037844387,23.63157894736842
32,technician,single,secondary,no,945,0,0,cellular,4,may,312,3,-1,0,unknown,no,0,25-34,0,3.0,never,5,0.49999999999999994,-0.8660254037844387,29.53125
31,entrepreneur,divorced,tertiary,no,0,1,0,cellular,18,nov,164,1,-1,0,unknown,no,0,25-34,1,1.0,never,11,-0.5000000000000004,0.8660254037844384,0.0
36,blue-collar,single,tertiary,no,1830,0,0,cellular,14,oct,183,1,91,11,failure,no,1,35-49,0,0.08333333333333333,>90d,10,-0.8660254037844386,0.5000000000000001,50.833333333333336
33,blue-collar,married,tertiary,no,6138,1,0,unknown,20,may,369,1,-1,0,unknown,no,0,25-34,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,186.0
47,technician,divorced,unknown,no,442,1,0,cellular,11,may,85,1,-1,0,unknown,no,0,35-49,1,1.0,never,5,0.49999999999999994,-0.8660254037844387,9.404255319148936
52,management,married,tertiary,no,0,0,0,cellular,12,aug,106,2,-1,0,unknown,no,0,50-64,0,2.0,never,8,-0.8660254037844384,-0.5000000000000004,0.0
42,blue-collar,married,primary,no,1556,0,1,cellular,8,jul,113,1,-1,0,unknown,no,0,35-49,1,1.0,never,7,-0.5000000000000001,-0.8660254037844386,37.04761904761905
39,admin.,divorced,secondary,no,83,1,0,cellular,30,jul,69,6,-1,0,unknown,no,0,35-49,1,6.0,never,7,-0.5000000000000001,-0.8660254037844386,2.128205128205128
31,admin.,single,secondary,no,430,1,0,cellular,15,apr,103,2,-1,0,unknown,no,0,25-34,1,2.0,never,4,0.8660254037844387,-0.49999999999999983,13.870967741935484
52,services,married,secondary,no,-336,0,1,unknown,12,jun,111,8,-1,0,unknown,no,0,50-64,1,8.0,never,6,1.2246467991473532e-16,-1.0,-6.461538461538462
40,blue-collar,divorced,unknown,no,528,1,0,cellular,13,may,340,2,357,5,failure,no,1,35-49,1,0.3333333333333333,>90d,5,0.49999999999999994,-0.8660254037844387,13.2
29,blue-collar,married,primary,no,111,1,0,cellular,6,may,14,11,-1,0,unknown,no,0,25-34,1,11.0,never,5,0.49999999999999994,-0.8660254037844387,3.8275862068965516
